Landelijke_bag_id,Openbare_ruimte_id,Nummeraanduiding_id,Adresseerbaar_object_id,Pand_id,Kadastraal_object_id,Zakelijk_recht_id,Kadastraal_subject_id,Transactie_id,Adresseerbaar_object_type,Straatcode,Naam_officieel,Naam_nen,Naam_ptt,Huisnummer,Huisletter,Toevoeging,Postcode,Gebruiksdoel,Aantal_kamers,Woonoppervlak,Indicatie_nevenadres,Documentmutatiedatum,Documentmutatienummer,Bouwlaagtoegang,Aantal_bouwlagen,Type_woonobject_oms,Eigendomsverhouding,Financieringswijze,Feitelijk_gebruik,Ligging_gebouw,Status_nummeraanduiding,Nummeraanduiding_vervallen,Nummeraanduiding_ingangsdatum,Nummeraanduiding_einddatum,Status_adresseerbaar_object,Aot_x_coordinaat,Aot_y_coordinaat,Oorspronkelijk_bouwjaar,Kadgemkode,Sektielt,Konr,Kolt,Koindex,Perceeloppervlak,Ddtransakt,Zakelijkrecht,Aandeel,Ffkoopsom,Subjekt_oms,,
363010000839207,3630000005205,3630000297530,3630000839207,3630013054306,135711,896586,20853,146739,vbo,36633,Van Hallstraat,Van Hallstraat,V HALLSTR,1,,,1051 HH,Best-woning,6,101,nee,04-02-13,GV00001616_AC00AC,2,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-15,,Verblijfsobject in gebruik,119828,488390,1915,ASD21,Y,2097,G,0,192,24-12-04,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Y,,
363010000839212,3630000005205,3630000297535,3630000839212,3630013054306,135711,896587,49,146739,vbo,36633,Van Hallstraat,Van Hallstraat,V HALLSTR,1,,,1051 HH,Best-woning,5,86,nee,04-02-13,GV00001616_AC00AC,99,2,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-15,,Verblijfsobject in gebruik,119829,488389,1915,ASD21,Y,2097,G,0,192,24-12-04,Recht van erfpacht,1-jan.,100000,Algemene Woningbouw Vereniging,,
363010000839212,3630000005205,3630000297535,3630000839212,3630013054306,135711,896586,20853,146739,vbo,36633,Van Hallstraat,Van Hallstraat,V HALLSTR,1,,,1051 HH,Best-woning,5,86,nee,04-02-13,GV00001616_AC00AC,99,2,Meergezinswoning,huur,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-15,,Verblijfsobject in gebruik,119829,488389,1915,ASD21,Y,2097,G,0,192,24-12-04,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Y,,
363010000801493,3630000004441,3630000260422,3630000801493,3630013069679,133493,2180179,20849,1255061,vbo,31658,Ruysdaelstraat,Ruysdaelstraat,RUYSDAELSTR,1,,1,1071 WZ,Best-woning,3,66,nee,04-02-13,GV00001616_AC00AC,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-25,,Verblijfsobject in gebruik,120812,485273,1925,ASD17,U,8236,G,0,266,02-06-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000801501,3630000004441,3630000260430,3630000801501,3630013069679,133492,2180177,20849,1255060,vbo,31658,Ruysdaelstraat,Ruysdaelstraat,RUYSDAELSTR,1,,1,1071 WZ,Best-woning,3,66,nee,04-02-13,GV00001616_AC00AC,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-25,,Verblijfsobject in gebruik,120806,485271,1925,ASD17,U,8235,G,0,137,02-06-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000801503,3630000004441,3630000260432,3630000801503,3630013069679,133492,2180177,20849,1255060,vbo,31658,Ruysdaelstraat,Ruysdaelstraat,RUYSDAELSTR,1,,3,1071 WZ,Best-woning,3,66,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-25,,Verblijfsobject in gebruik,120806,485271,1925,ASD17,U,8235,G,0,137,02-06-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000801514,3630000004441,3630000260445,3630000801514,3630013069272,133490,2180173,20849,1255058,vbo,31658,Ruysdaelstraat,Ruysdaelstraat,RUYSDAELSTR,1,,2,1071 WZ,Best-woning,3,66,nee,04-02-13,GV00001616_AC00AC,2,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-25,,Verblijfsobject in gebruik,120793,485266,1925,ASD17,U,8233,G,0,181,02-06-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000806893,3630000004486,3630000265657,3630000806893,3630013089302,115566,1647208,20849,835609,vbo,32220,Schinkelkade,Schinkelkade,SCHINKELKD,1,A,1,1075 VH,Best-woning,3,57,nee,04-02-13,GV00001616_AC00AC,99,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-38,,Verblijfsobject in gebruik,118632,485112,1922,ASD17,U,8559,G,0,161,20-01-95,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000825961,3630000005096,3630000284192,3630000825961,3630013123613,293110,547524,20863,541622,vbo,35203,Texelweg,Texelweg,TEXELWG,1,,,1025 RT,Best-woning,3,51,nee,04-02-13,GV00001616_AC00AC,0,3,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,01-01-31,,Verblijfsobject in gebruik,123558,489517,1931,ASD31,AL,3980,G,0,75,07-05-08,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Al,,
363010000872628,3630000004909,3630000330768,3630000872628,3630013048727,437528,106998,1246,1063626,vbo,40126,Willem Schoutenstraat,Willem Schoutenstraat,W SCHOUTENSTR,1,,H,1057 DN,Best-woning,3,44,nee,09-09-10,GV00000406,0,1,Meergezinswoning,huur,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-24,,Verblijfsobject in gebruik,118611,486742,1924,STN02,C,5797,G,0,119,03-02-92,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010000876590,3630000004937,3630000334789,3630000876590,3630013031957,170782,608759,151826,1177592,vbo,40444,Woubruggestraat,Woubruggestraat,WOUBRUGGESTR,1,,H,1059 VN,Best-woning,3,52,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-29,,Verblijfsobject in gebruik,118377,484643,1929,STN02,O,1720,G,0,122,21-09-94,Eigendom,1-jan.,100000,Vve.V/H Gebouw Woubruggestraat 19-23 Te Amsterdam,,
363010000876590,3630000004937,3630000334789,3630000876590,3630013031957,170783,608762,151826,1177595,vbo,40444,Woubruggestraat,Woubruggestraat,WOUBRUGGESTR,1,,H,1059 VN,Best-woning,3,52,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-29,,Verblijfsobject in gebruik,118377,484643,1929,STN02,O,1721,G,0,122,21-09-94,Eigendom,1-jan.,100000,Vve.V/H Gebouw Woubruggestraat 19-23 Te Amsterdam,,
363010000876590,3630000004937,3630000334789,3630000876590,3630013031957,170784,608765,151826,1177598,vbo,40444,Woubruggestraat,Woubruggestraat,WOUBRUGGESTR,1,,H,1059 VN,Best-woning,3,52,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-29,,Verblijfsobject in gebruik,118377,484643,1929,STN02,O,1722,G,0,122,21-09-94,Eigendom,1-jan.,100000,Vve.V/H Gebouw Woubruggestraat 19-23 Te Amsterdam,,
363010000846838,3630000005241,3630000305119,3630000846838,3630012963416,435325,138957,151015,1117643,vbo,37109,Van Spilbergenstraat,Van Spilbergenstraat,V SPILBERGENSTR,1,,H,1057 PW,Best-woning,2,51,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Premiehuur Profit voor 1985,woning,tussengebouw,naamgeving uitgegeven,N,01-01-24,,Verblijfsobject in gebruik,118546,486518,1924,STN02,C,5689,G,0,72,22-10-93,Recht van erfpacht,1-jan.,100000," Vereniging Van Eigenaren Van Spilbergenstr 29 Huis, 29-1, 29-2, 29-3, Gevestigd Te Amsterdam.
0363010000846838;3630000005241;3630000305119;3630000846838;3630012963416;435325;138956;1246;1117643;vbo;37109;Van Spilbergenstraat;Van Spilbergenstraat;V SPILBERGENSTR;29;;H;1057 PW;Best-woning;2;51;nee;09-09-2010;GV00000406;0;1;Meergezinswoning;eigendom;Premiehuur Profit voor 1985;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1924;;Verblijfsobject in gebruik;118546;486518;1924;STN02;C;5689;G;0;72;22-10-1993;Eigendom bel. met recht van erfpacht;1/1;34034;De Gemeente Amsterdam
0363010000870867;3630000004892;3630000329004;3630000870867;3630013057971;330635;790008;134796;11630;vbo;39861;Willem Beukelsstraat;Willem Beukelsstraat;W BEUKELSSTR;28;;H;1097 CT;Best-woning;2;68;nee;04-02-2013;GV00001616_AC00AC;0;1;Meergezinswoning;eigendom;Ongesubsidieerde bouw;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1005;;Verblijfsobject in gebruik;123646;485068;1914;WTG02;A;2791;G;0;123;22-05-1995;Eigendom;1/1;156554;Vve.V.H.Gebouw Willem Breukelsstr.28 Te Amsterdam
0363010000870868;3630000004892;3630000329005;3630000870868;3630013057971;330635;790008;134796;11630;vbo;39861;Willem Beukelsstraat;Willem Beukelsstraat;W BEUKELSSTR;28;;1;1097 CT;Best-woning;2;59;nee;04-02-2013;GV00001616_AC00AC;1;1;Meergezinswoning;huur;Ongesubsidieerde bouw;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1005;;Verblijfsobject in gebruik;123646;485068;1914;WTG02;A;2791;G;0;123;22-05-1995;Eigendom;1/1;156554;Vve.V.H.Gebouw Willem Breukelsstr.28 Te Amsterdam
0363010000860113;3630000005343;3630000318441;3630000860113;3630013115658;124878;2222997;20850;1278142;vbo;38571;Waalstraat;Waalstraat;WAALSTR;24;;2;1078 BT;Best-woning;4;60;nee;04-02-2013;GV00001616_AC00AC;2;1;Meergezinswoning;huur;Ongesubsidieerde bouw;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1925;;Verblijfsobject in gebruik;121786;484493;1925;ASD18;V;9595;G;0;152;22-10-2009;Eigendom bel. met recht van erfpacht;1/1;830003;De Gemeente Amsterdam V
0363010000899265;3630000005504;3630000356749;3630000899265;3630012987222;54619;2197356;24753;1258621;vbo;44393;Lijzijde;Lijzijde;LYZYDE;23;;;1034 KM;Best-woning;3;87;nee;09-09-2010;GV00000406;0;3;Eengezinswoning;eigendom;Premiehuur Profit voor 1985;woning;hoekgebouw;naamgeving uitgegeven;N;01-01-1977;;Verblijfsobject in gebruik;123491;491199;1977;ASD36;AQ;1930;G;0;127;03-07-2009;Eigendom bel. met recht van erfpacht;1/1;267500;Gemeente Amsterdam Aq
0363010000888551;3630000005625;3630000346375;3630000888551;3630013009339;305221;2102695;24761;379123;vbo;42439;Winterstraat;Winterstraat;WINTERSTR;27;;;1109 BD;Best-woning;4;80;nee;04-02-2013;GV00001616_AC00AC;0;1;Eengezinswoning;eigendom;Sociale huursector woningwet;woning;hoekgebouw;naamgeving uitgegeven;N;01-01-1964;;Verblijfsobject in gebruik;129633;479915;1964;WPK02;C;1629;G;0;228;06-07-2006;Eigendom bel. met recht van erfpacht;1/1;185000;De Gemeente Amsterdam Weesperkarspel
0363010000887479;3630000005617;3630000345315;3630000887479;3630013025092;317481;2102687;24761;379120;vbo;42005;Lentestraat;Lentestraat;LENTESTR;22;;;1109 AT;Best-woning;4;68;nee;04-02-2013;GV00001616_AC00AC;0;1;Eengezinswoning;eigendom;Sociale huursector woningwet;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1960;;Verblijfsobject in gebruik;129901;479923;1960;WPK02;C;1472;G;0;208;28-07-2006;Eigendom bel. met recht van erfpacht;1/1;176000;De Gemeente Amsterdam Weesperkarspel
0363010000888584;3630000005626;3630000346408;3630000888584;3630013100880;317442;364106;24761;387285;vbo;42463;Zomerstraat;Zomerstraat;ZOMERSTR;23;;;1109 AV;Best-woning;4;68;nee;04-02-2013;GV00001616_AC00AC;0;1;Eengezinswoning;eigendom;Sociale huursector woningwet;woning;hoekgebouw;naamgeving uitgegeven;N;01-01-1960;;Verblijfsobject in gebruik;129814;479949;1960;WPK02;C;1433;G;0;172;21-09-2006;Eigendom bel. met recht van erfpacht;1/1;182500;De Gemeente Amsterdam Weesperkarspel
0363010000888625;3630000005630;3630000346437;3630000888625;3630013091230;317588;2069167;24761;328925;vbo;42544;Zonnehof;Zonnehof;ZONNEHOF;22;;;1109 BG;Best-woning;4;78;nee;09-09-2010;GV00000406;0;1;Eengezinswoning;eigendom;Sociale huursector woningwet;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1973;;Verblijfsobject in gebruik;129521;479907;1973;WPK02;C;1567;G;0;132;13-12-2005;Eigendom bel. met recht van erfpacht;1/1;189000;De Gemeente Amsterdam Weesperkarspel
0363010000888631;3630000005630;3630000346443;3630000888631;3630013044256;317594;2688597;24761;1572899;vbo;42544;Zonnehof;Zonnehof;ZONNEHOF;28;;;1109 BH;Best-woning;4;78;nee;09-09-2010;GV00000406;0;1;Eengezinswoning;huur;Sociale huursector woningwet;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1973;;Verblijfsobject in gebruik;129517;479935;1973;WPK02;C;1573;G;0;150;05-11-2013;Eigendom bel. met recht van erfpacht;1/1;175000;De Gemeente Amsterdam Weesperkarspel
0363010000899818;3630000005514;3630000357302;3630000899818;3630013045098;306427;2052712;24761;300893;vbo;44539;Maldenhof;Maldenhof;MALDENHOF;29;;;1106 EA;Best-woning;5;110;nee;04-02-2013;GV00001616_AC00AC;0;3;Eengezinswoning;eigendom;Premiehuur Profit voor 1985;woning;tussengebouw;naamgeving uitgegeven;N;01-03-1981;;Verblijfsobject in gebruik;126326;479759;1981;WPK02;L;518;G;0;191;28-09-2005;Eigendom bel. met recht van erfpacht;1/1;222500;De Gemeente Amsterdam Weesperkarspel
0363010000924865;3630000005826;3630000381706;3630000924865;3630013099663;306803;2341261;24761;1353568;vbo;49352;Johan Schamppad;Johan Schamppad;J SCHAMPPAD;29;;;1106 WT;Best-woning;2;67;nee;15-06-2011;ST00103460;0;3;Eengezinswoning;eigendom;V.S.E.B. Premiekoop C;woning;tussengebouw;naamgeving uitgegeven;N;01-01-1986;;Verblijfsobject in gebruik (niet ingemeten);128169;478845;1986;WPK02;L;2666;G;0;108;29-12-2010;Eigendom bel. met recht van erfpacht;1/1;209500;De Gemeente Amsterdam Weesperkarspel
0363010000916682;3630000005740;3630000373779;3630000916682;3630013101256;543306;2542813;20860;1475778;vbo;48313;Tegenhouderstraat;Tegenhouderstraat;TEGENHOUDERSTR;21;;;1033 PR;Best-woning;4;86;nee;04-02-2013;GV00001616_AC00AC;0;2;Eengezinswoning;eigendom;Sociale huursector woningwet;woning;tussengebouw;naamgeving uitgegeven;N;01-08-1984;;Verblijfsobject in gebruik;121714;491199;1984;ASD28;AH;4508;G;0;107;20-09-2012;Eigendom bel. met recht van erfpacht;1/1;185000;De Gemeente Amsterdam Ah
0363010000787601;3630000004607;3630000398665;3630000787601;3630013036939;251060;1039787;109781;604846;vbo;30104;Raamplein;Raamplein;RAAMPLN;24;;;1016 XK;Best-woning;3;78;nee;04-02-2013;GV00001616_AC00AC;3;1;Meergezinswoning;eigendom;V.S.E.B.;woning;hoekgebouw;naamgeving uitgegeven;N;16-01-1989;;Verblijfsobject in gebruik;120485;486575;1900;ASD03;E;9758;G;0;3;30-03-1989;Eigendom;1/1;317646;Vereniging Van Eigenaars Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000787601,3630000004607,3630000398665,3630000787601,3630013036939,251064,1039798,109781,604857,vbo,30104,Raamplein,Raamplein,RAAMPLN,1,,,1016 XK,Best-woning,3,78,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,V.S.E.B.,woning,hoekgebouw,naamgeving uitgegeven,N,16-01-89,,Verblijfsobject in gebruik,120485,486575,1900,ASD03,E,9762,G,0,62,30-03-89,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000787601,3630000004607,3630000398665,3630000787601,3630013036939,251063,1039795,109781,604854,vbo,30104,Raamplein,Raamplein,RAAMPLN,1,,,1016 XK,Best-woning,3,78,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,V.S.E.B.,woning,hoekgebouw,naamgeving uitgegeven,N,16-01-89,,Verblijfsobject in gebruik,120485,486575,1900,ASD03,E,9761,G,0,190,30-03-89,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000787601,3630000004607,3630000398665,3630000787601,3630013036939,251066,1039802,109781,604861,vbo,30104,Raamplein,Raamplein,RAAMPLN,1,,,1016 XK,Best-woning,3,78,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,V.S.E.B.,woning,hoekgebouw,naamgeving uitgegeven,N,16-01-89,,Verblijfsobject in gebruik,120485,486575,1900,ASD03,E,9764,G,0,330,30-03-89,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000787603,3630000004607,3630000398667,3630000787603,3630013036939,251064,1039798,109781,604857,vbo,30104,Raamplein,Raamplein,RAAMPLN,1,,,1016 XK,Best-woning,3,76,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,V.S.E.B.,woning,hoekgebouw,naamgeving uitgegeven,N,16-01-89,,Verblijfsobject in gebruik,120464,486573,1900,ASD03,E,9762,G,0,62,30-03-89,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000787603,3630000004607,3630000398667,3630000787603,3630013036939,251060,1039787,109781,604846,vbo,30104,Raamplein,Raamplein,RAAMPLN,1,,,1016 XK,Best-woning,3,76,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,V.S.E.B.,woning,hoekgebouw,naamgeving uitgegeven,N,16-01-89,,Verblijfsobject in gebruik,120464,486573,1900,ASD03,E,9758,G,0,3,30-03-89,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000787603,3630000004607,3630000398667,3630000787603,3630013036939,251063,1039795,109781,604854,vbo,30104,Raamplein,Raamplein,RAAMPLN,1,,,1016 XK,Best-woning,3,76,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,V.S.E.B.,woning,hoekgebouw,naamgeving uitgegeven,N,16-01-89,,Verblijfsobject in gebruik,120464,486573,1900,ASD03,E,9761,G,0,190,30-03-89,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000787603,3630000004607,3630000398667,3630000787603,3630013036939,251066,1039802,109781,604861,vbo,30104,Raamplein,Raamplein,RAAMPLN,1,,,1016 XK,Best-woning,3,76,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,eigendom,V.S.E.B.,woning,hoekgebouw,naamgeving uitgegeven,N,16-01-89,,Verblijfsobject in gebruik,120464,486573,1900,ASD03,E,9764,G,0,330,30-03-89,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Raampoort"", Gelegen Aan Het Raamplein/Hoek Marnixstraat Te Amsterdam",,
363010000940558,3630000005229,3630000429563,3630000940558,3630012959384,346211,2343246,20852,1351548,vbo,36951,Van Noordtkade,Van Noordtkade,V NOORDTKD,1,F,,1013 BZ,Best-woning,4,102,nee,09-09-10,GV00000406,0,2,Meergezinswoning,eigendom,Subsidie Premiekoop A,woning,hoekgebouw,naamgeving uitgegeven,N,28-04-92,,Verblijfsobject in gebruik,120716,489140,1992,ASD20,X,2107,A,125,,01-12-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam X,,
363010000588768,3630000002609,3630000445480,3630000588768,3630013059351,385502,1225037,180612,651817,vbo,965,Derde Leliedwarsstraat,Derde Leliedwarsstraat,3E LELIEDWSTR,1,,,1015 TE,Best-woning,2,40,nee,09-09-10,GV00000406,0,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120397,487532,1005,ASD08,L,8455,G,0,280,29-12-94,Eigendom,1-jan.,100000,V.V.E.3e Leliedwarsstraat 22-44 Te Amsterdam,,
363010000953063,3630000002595,3630000446205,3630000953063,3630012982795,115524,1647015,20849,835491,vbo,809,Tweede Schinkelstraat,Tweede Schinkelstraat,2E SCHINKELSTR,1,A,,1075 TT,Best-gemengde panden,2,112,nee,09-08-12,GV00001551,0,1,Meergezinswoning,huur,Ongesubsidieerde bouw,,tussengebouw,naamgeving uitgegeven,N,01-01-35,,Verblijfsobject in gebruik,118705,485192,1935,ASD17,U,8484,G,0,540,06-07-95,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000945559,3630000003916,3630000416958,3630000945559,3630013103298,237442,1111671,167163,609653,vbo,26093,Nieuwe Nieuwstraat,Nieuwe Nieuwstraat,NW NIEUWSTR,1,B,,1012 NG,Best-woning,99,80,nee,09-08-12,GV00001551,99,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,121350,487601,1997,ASD04,F,2459,G,0,65,28-04-97,Eigendom,1-jan.,100000,Amsterdamse Maatschappij Tot Stadsherstel Ii N.V.,,
363010000588769,3630000002609,3630000445485,3630000588769,3630013059351,385502,1225037,180612,651817,vbo,965,Derde Leliedwarsstraat,Derde Leliedwarsstraat,3E LELIEDWSTR,1,,,1015 TE,Best-woning,2,73,nee,09-08-12,GV00001551,0,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120395,487533,1005,ASD08,L,8455,G,0,280,29-12-94,Eigendom,1-jan.,100000,V.V.E.3e Leliedwarsstraat 22-44 Te Amsterdam,,
363010000947502,3630000002609,3630000445486,3630000947502,3630013059351,385502,1225037,180612,651817,vbo,965,Derde Leliedwarsstraat,Derde Leliedwarsstraat,3E LELIEDWSTR,1,,,1015 TE,Best-woning,4,98,nee,09-08-12,GV00001551,1,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,120396,487530,1005,ASD08,L,8455,G,0,280,29-12-94,Eigendom,1-jan.,100000,V.V.E.3e Leliedwarsstraat 22-44 Te Amsterdam,,
363010000872761,3630000005252,3630000444195,3630000872761,3630012964263,142452,1695070,139276,868752,vbo,37222,Valeriusplein,Valeriusplein,VALERIUSPLN,1,,H,1075 BH,Best-woning,99,173,nee,09-08-12,GV00001551,-1,2,Onbekend,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-12,,Verblijfsobject in gebruik,119327,485039,1912,ASD17,U,6060,G,0,211,15-11-94,Eigendom,1-jan.,100000,Vve.V/H Gebouw Valeriusplein 28 Te Amsterdam,,
363010000945534,3630000003271,3630000415100,3630000945534,3630013059739,256244,1081738,197005,599746,vbo,9393,Dirk van Hasseltssteeg,Dirk van Hasseltssteeg,D V HASSELTSSTG,1,A,,1012 NE,Best-woning,3,62,nee,09-09-10,GV00000406,99,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,19-05-94,,Verblijfsobject in gebruik,121419,487672,1994,ASD04,F,7437,G,0,578,15-04-94,Eigendom,1-jan.,100000,Vereniging Van Eigenaars In Den Boeckbinderij.,,
363010000945534,3630000003271,3630000415100,3630000945534,3630013059739,256240,1077014,197005,599740,vbo,9393,Dirk van Hasseltssteeg,Dirk van Hasseltssteeg,D V HASSELTSSTG,1,A,,1012 NE,Best-woning,3,62,nee,09-09-10,GV00000406,99,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,19-05-94,,Verblijfsobject in gebruik,121419,487672,1994,ASD04,F,7435,G,0,6,15-04-94,Eigendom,1-jan.,100000,Vereniging Van Eigenaars In Den Boeckbinderij.,,
363010000932529,3630000001637,3630000401706,3630000932529,3630013034551,70723,2288752,24759,1321679,vbo,52663,Irawan Soejonostraat,Irawan Soejonostraat,I SOEJONOSTR,1,,,1069 PG,Best-woning,3,82,nee,04-02-13,GV00001616_AC00AC,0,2,Eengezinswoning,eigendom,Subsidie Premiekoop A,woning,tussengebouw,naamgeving uitgegeven,N,13-06-89,,Verblijfsobject in gebruik,113926,485136,1990,STN02,G,1854,G,0,143,01-06-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000945995,3630000003036,3630000440768,3630000945995,3630012971134,403520,1140511,1246,649797,vbo,5835,Buiten Oranjestraat,Buiten Oranjestraat,BUITEN ORANJESTR,1,,,1013 HX,Best-woning,2,49,nee,04-02-13,GV00001616_AC00AC,2,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,31-08-93,,Verblijfsobject in gebruik,120993,488418,1993,ASD08,L,6275,G,0,60,01-05-93,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
